id,area_sqft,lot_size_sqft,bedrooms,stories,parking_spaces,house_age_years,distance_to_city_km,school_quality_index,crime_index,price,total_rooms,yard_size_sqft,space_per_room,area_FB Area,area_NayaNazimabad,area_NorthNazimabad,area_PECHS
16009,1603,3653,3,2,2,14,0.49,10.0,2.46,458095.0,5,2050,267.1666666666667,0,0,1,0
16010,1866,4710,4,2,0,13,11.39,5.24,4.98,405007.0,6,2844,266.57142857142856,0,0,0,1
16011,2709,5475,5,2,1,35,18.41,5.33,7.54,621017.0,10,2766,246.27272727272728,0,0,1,0
16012,2259,3358,3,2,1,36,0.22,6.952173913043478,5.03,570195.0,4,1099,451.8,0,0,0,1
16013,1055,2418,1,1,0,31,11.9,6.952173913043478,4.03,209010.0,2,1363,351.6666666666667,0,0,0,0
16014,1457,3696,1,1,1,11,5.58,7.16,5.51,159478.0,2,2239,485.6666666666667,1,0,0,0
16015,2554,8529,5,1,0,1,6.33,5.86,4.14,457171.0,9,5975,255.4,1,0,0,0
16016,1885,5430,2,3,1,7,2.65,6.82,5.04,398609.0,4,3545,377.0,0,0,0,1
16017,1111,2216,2,3,1,11,1.46,9.52,4.52,229562.0,4,1105,222.2,1,0,0,0
16018,1309,2256,1,1,0,29,16.5,7.45,4.98,253032.0,2,947,436.3333333333333,0,1,0,0
16019,2222,4801,5,3,1,9,1.45,6.952173913043478,3.74,394753.0,9,2579,222.2,1,0,0,0
16020,2397,7338,3,1,0,35,0.37,7.63,2.22,586275.0,4,4941,479.4,0,0,0,0
16021,1811,5647,3,2,1,4,13.08,5.7,8.67,360955.0,5,3836,301.8333333333333,0,0,0,1
16022,3285,7741,4,2,1,0,2.39,6.952173913043478,3.91,606989.0,7,4456,410.625,1,0,0,0
16023,2294,7127,4,2,1,42,22.79,9.92,2.77,490895.0,7,4833,286.75,0,0,0,1
16024,1654,4954,4,2,1,7,4.51,6.952173913043478,4.14,605611.0,8,3300,183.77777777777777,0,0,1,0
16025,1311,1620,2,1,0,80,24.36,5.78,5.0,240064.0,3,309,327.75,0,0,0,0
16026,1215,3869,2,1,0,8,6.0,5.95,4.1,197533.0,3,2654,303.75,1,0,0,0
16027,2001,2635,4,3,0,11,17.51,7.43,4.02,517994.0,7,634,250.125,0,0,0,0
16028,1507,4072,2,3,4,26,10.43,8.98,4.62,399549.0,4,2565,301.4,0,0,0,0
16029,2804,7988,5,3,2,17,0.33,6.69,4.98,673329.0,9,5184,280.4,0,0,0,1
16030,2680,8829,5,2,0,15,1.43,6.64,4.45,765367.0,9,6149,268.0,0,0,1,0
16031,2180,3821,3,1,2,35,7.83,9.26,3.66,545946.0,5,1641,363.3333333333333,0,0,0,1
16032,1093,2566,3,3,1,7,22.57,7.1,4.31,319099.0,5,1473,182.16666666666666,0,0,1,0
16033,1397,3586,2,2,1,10,9.74,6.952173913043478,3.37,222296.0,3,2189,349.25,1,0,0,0
16034,2553,7190,4,3,0,2,3.39,3.630000000000001,8.73,485202.0,8,4637,283.6666666666667,1,0,0,0
16035,1462,2905,3,2,2,0,7.94,4.44,7.6,394108.0,4,1443,292.4,0,1,0,0
16036,2473,4830,4,1,1,65,1.71,5.87,5.92,532143.0,8,2357,274.77777777777777,0,0,0,1
16037,2085,5787,3,2,0,20,1.44,6.952173913043478,5.61,413132.0,5,3702,347.5,0,1,0,0
16038,1831,4953,4,1,3,3,1.05,9.69,6.76,451351.0,7,3122,228.875,0,0,0,1
16039,1378,2657,3,2,2,55,8.85,10.0,1.3,286667.0,5,1279,229.66666666666666,0,0,0,1
16041,1914,6090,3,2,0,5,3.21,8.67,6.16,622776.0,5,4176,319.0,0,0,1,0
16042,2420,4080,3,3,2,35,5.78,6.952173913043478,4.81,557044.0,6,1660,345.7142857142857,0,0,1,0
16043,1269,3341,2,1,0,1,5.79,6.952173913043478,6.38,446621.0,4,2072,253.8,0,0,0,0
16044,1642,5248,3,2,1,20,24.36,6.952173913043478,5.34,369613.0,5,3606,273.6666666666667,0,0,0,1
16045,1827,6123,3,2,2,5,8.81,3.630000000000001,4.98,444069.0,5,4296,304.5,0,0,0,1
16046,2198,4619,4,3,1,1,1.65,6.952173913043478,6.6,478743.0,6,2421,314.0,0,1,0,0
16047,1255,3617,2,1,0,49,16.5,4.87,8.27,189863.0,3,2362,313.75,0,0,0,1
16048,1010,3221,2,2,1,80,4.72,6.952173913043478,3.89,319998.0,4,2211,202.0,0,1,0,0
16049,2204,2866,4,2,3,46,0.2,5.97,4.21,580851.0,7,662,275.5,0,1,0,0
16050,889,1915,1,1,0,19,14.54,6.952173913043478,5.23,172435.0,2,1026,296.3333333333333,1,0,0,0
16051,2571,3232,3,1,1,37,2.02,6.68,2.83,606489.0,6,661,367.2857142857143,0,0,1,0
16052,1706,2401,4,3,1,18,10.19,7.5,4.03,354195.0,7,695,213.25,0,0,0,1
16053,871,2061,2,1,2,53,6.48,6.96,2.48,241749.0,3,1190,217.75,0,1,0,0
16054,1512,5207,3,1,0,80,24.36,8.3,5.18,349394.0,5,3695,252.0,0,0,0,0
16055,2027,6565,3,3,0,10,3.21,7.35,6.85,497698.0,5,4538,337.8333333333333,0,0,0,1
16056,1480,3945,3,3,0,8,13.28,6.952173913043478,6.19,376511.0,5,2465,246.66666666666666,0,0,1,0
16057,1812,2898,3,3,2,80,3.84,5.63,4.98,366252.0,5,1086,302.0,0,0,0,1
16058,2244,3917,4,1,0,16,13.21,7.26,1.89,370504.0,7,1673,280.5,1,0,0,0
16059,1679,4138,3,3,1,48,6.29,7.12,2.66,387469.0,5,2459,279.8333333333333,0,0,0,1
16060,1238,2722,2,2,0,4,22.43,6.22,1.67,312179.0,4,1484,247.6,0,0,0,0
16061,1621,2453,3,1,1,50,7.91,6.952173913043478,4.59,307412.0,6,832,231.57142857142858,1,0,0,0
16062,2649,6848,5,1,1,41,14.51,5.72,3.96,525162.0,9,4199,264.9,0,0,0,1
16063,2811,4592,5,3,1,3,11.63,4.68,9.21,486085.0,9,1781,281.1,1,0,0,0
16064,588,2058,1,3,0,44,1.19,7.43,4.0,181311.0,2,1470,196.0,0,1,0,0
16065,2455,7702,4,3,2,14,24.36,7.24,4.13,575680.0,7,5247,306.875,0,0,0,1
16066,1950,4860,4,1,1,2,19.03,6.952173913043478,5.45,506867.0,8,2910,216.66666666666666,0,0,1,0
16067,2354,4742,4,1,2,20,0.3,7.01,4.17,700455.0,6,2388,336.2857142857143,0,0,0,0
16068,1470,3343,2,3,0,11,1.18,5.67,4.91,202993.0,3,1873,367.5,1,0,0,0
16069,739,1737,2,2,1,2,5.71,4.33,4.91,248579.0,4,998,147.8,0,0,0,1
16070,2151,5274,4,2,2,54,2.89,6.1,4.37,613417.0,7,3123,268.875,0,0,1,0
16071,1235,2866,2,1,1,11,18.52,10.0,4.93,311658.0,3,1631,308.75,0,0,0,1
16072,967,2703,2,3,2,12,11.08,4.91,1.93,254050.0,3,1736,241.75,0,0,0,1
16073,1009,2842,1,3,0,9,9.2,7.38,1.37,277535.0,2,1833,336.3333333333333,0,0,0,1
16074,2161,6233,4,3,2,80,1.05,6.87,9.57,490086.0,8,4072,240.11111111111111,0,0,1,0
16075,1884,2496,4,3,2,25,0.25,6.67,2.08,442470.0,6,612,269.14285714285717,0,0,1,0
16076,2269,5246,4,1,2,18,11.25,6.952173913043478,2.79,567700.0,7,2977,283.625,0,0,1,0
16077,2201,2968,3,3,1,19,8.26,9.21,2.66,543696.0,6,767,314.42857142857144,0,0,0,0
16078,1547,2835,2,1,0,2,3.74,5.91,2.16,348827.0,3,1288,386.75,0,0,0,1
16079,1758,2695,2,2,1,18,8.75,7.09,7.55,430826.0,3,937,439.5,0,0,0,1
16080,1493,4607,4,3,1,14,0.51,6.19,6.49,460548.0,7,3114,186.625,0,0,0,0
16081,1674,4220,2,3,0,80,24.36,6.952173913043478,2.66,161138.0,3,2546,418.5,1,0,0,0
16082,1220,4102,1,1,1,1,0.96,3.630000000000001,4.07,391073.0,2,2882,406.6666666666667,0,0,1,0
16083,2034,5611,2,3,0,2,0.99,8.37,4.7,420665.0,3,3577,508.5,0,1,0,0
16084,2445,8097,4,1,4,50,23.57,6.63,1.0,393729.0,7,5652,305.625,1,0,0,0
16085,1310,3986,2,1,0,42,3.03,7.1,4.72,384662.0,3,2676,327.5,0,0,1,0
16086,2569,8790,4,3,2,12,4.22,7.49,5.41,602421.0,8,6221,285.44444444444446,0,0,1,0
16087,1868,4263,3,1,0,15,8.7,8.35,4.32,380732.0,6,2395,266.85714285714283,1,0,0,0
16088,1945,4976,3,3,0,32,8.66,6.952173913043478,2.62,348296.0,5,3031,324.1666666666667,1,0,0,0
16089,780,2269,1,2,0,8,2.66,3.630000000000001,2.67,195739.0,2,1489,260.0,0,0,0,0
16090,716,1941,2,2,1,20,13.16,3.630000000000001,5.98,179847.0,3,1225,179.0,0,0,1,0
16091,1886,4414,3,1,0,2,5.67,6.87,2.95,383483.0,6,2528,269.42857142857144,1,0,0,0
16092,2274,6064,2,2,1,10,14.79,7.16,4.31,412737.0,3,3790,568.5,1,0,0,0
16093,1397,2907,1,2,1,26,2.96,6.952173913043478,6.12,375923.0,2,1510,465.6666666666667,0,0,1,0
16094,2802,8609,3,1,2,6,3.1,7.47,5.11,662754.0,4,5807,560.4,0,0,1,0
16095,2241,5555,4,2,0,5,3.99,6.46,8.06,455620.0,7,3314,280.125,1,0,0,0
16097,1819,5212,3,3,0,31,7.34,6.952173913043478,2.95,411942.0,5,3393,303.1666666666667,0,0,0,1
16098,3286,6407,5,2,0,12,1.83,5.31,5.56,828416.625,10,3121,298.72727272727275,0,0,1,0
16099,1054,2623,2,2,2,49,2.42,5.53,3.3,211522.0,3,1569,263.5,0,0,0,1
16100,2117,5031,4,1,1,63,3.48,6.64,4.98,505781.0,7,2914,264.625,0,0,0,1
16101,1606,4003,2,3,0,4,11.03,7.75,5.91,272438.0,3,2397,401.5,1,0,0,0
16102,2224,4167,3,1,0,11,1.96,6.952173913043478,5.25,390598.0,5,1943,370.6666666666667,1,0,0,0
16103,2560,5774,4,1,1,8,6.23,5.36,4.08,465073.0,7,3214,320.0,1,0,0,0
16104,1568,3786,2,1,0,18,1.09,5.7,4.98,415872.0,3,2218,392.0,0,0,1,0
16105,2471,6388,4,2,0,5,2.99,4.76,4.98,600620.0,8,3917,274.55555555555554,0,0,0,1
16106,3133,7002,6,1,2,80,12.56,4.99,5.77,508708.0,12,3869,241.0,1,0,0,0
16107,1840,2343,2,2,2,22,4.48,8.8,3.68,420997.0,3,503,460.0,0,0,1,0
16108,2271,7032,3,2,0,31,7.86,7.63,6.04,573269.0,5,4761,378.5,0,0,1,0
16109,1446,3988,3,1,1,1,10.08,9.79,7.6,407387.0,5,2542,241.0,0,0,0,1
16110,1812,3771,4,2,0,14,2.03,5.44,4.14,372792.0,7,1959,226.5,1,0,0,0
16111,1694,3833,4,2,3,10,4.85,3.630000000000001,4.52,432661.0,8,2139,188.22222222222223,0,0,0,1
16112,2278,3174,4,2,0,52,11.05,8.62,4.98,436544.0,7,896,284.75,1,0,0,0
16113,2523,4114,4,3,1,1,9.39,6.952173913043478,4.98,694402.0,8,1591,280.3333333333333,0,0,1,0
16114,1734,5963,3,1,2,8,6.44,6.952173913043478,8.62,339021.0,5,4229,289.0,1,0,0,0
16115,2720,3855,4,2,0,8,1.86,5.46,4.54,440115.0,8,1135,302.22222222222223,1,0,0,0
16116,2718,6442,4,3,0,19,3.02,6.952173913043478,1.36,649630.0,7,3724,339.75,0,0,0,0
16117,2308,6270,4,1,2,45,7.25,8.55,3.44,668713.0,7,3962,288.5,0,0,0,0
16118,1490,5130,3,3,1,66,16.44,7.28,3.4,421744.0,5,3640,248.33333333333334,0,0,0,0
16119,1433,2422,3,3,1,22,9.83,6.952173913043478,4.3,291913.0,5,989,238.83333333333334,1,0,0,0
16120,1313,2551,2,3,2,2,0.2,6.952173913043478,8.46,266098.0,3,1238,328.25,0,0,0,1
16121,2369,4842,3,3,1,0,7.23,5.2,4.98,496400.0,5,2473,394.8333333333333,0,1,0,0
16122,1073,3357,1,1,1,17,13.15,4.3,4.25,166104.0,2,2284,357.6666666666667,1,0,0,0
16123,2206,5985,3,3,1,19,1.1,3.630000000000001,4.24,330038.0,6,3779,315.14285714285717,1,0,0,0
16124,1151,3023,1,1,2,48,9.18,7.56,9.11,286785.0,2,1872,383.6666666666667,0,0,0,1
16125,2294,6395,5,1,2,22,1.18,6.952173913043478,8.81,509189.0,8,4101,254.88888888888889,0,0,1,0
16126,1810,2312,3,1,2,30,2.18,5.95,3.01,343394.0,5,502,301.6666666666667,0,0,0,1
16127,2600,5181,4,2,0,22,2.03,7.37,4.98,739662.0,6,2581,371.42857142857144,0,0,0,0
16128,2485,3691,5,3,3,4,1.65,7.8,2.84,612297.0,9,1206,248.5,0,0,0,1
16129,2661,6819,5,3,1,33,11.81,7.7,6.91,665277.0,9,4158,266.1,0,0,1,0
16130,2676,5333,4,1,0,3,10.66,10.0,9.09,751832.0,8,2657,297.3333333333333,0,0,1,0
16131,1886,3691,4,3,1,7,2.45,5.93,4.98,333077.0,7,1805,235.75,1,0,0,0
16132,1105,2308,1,3,3,14,0.67,3.630000000000001,3.56,333560.0,2,1203,368.3333333333333,0,0,1,0
16133,1168,3354,2,2,1,9,0.2,4.02,3.63,168023.0,4,2186,233.6,1,0,0,0
16134,548,1534,1,2,0,10,13.06,4.33,5.35,154663.0,2,986,182.66666666666666,0,0,1,0
16135,1150,2480,2,1,0,3,24.36,8.8,4.04,315110.0,4,1330,230.0,0,0,0,1
16136,1841,3561,4,2,0,30,0.52,6.952173913043478,6.38,387585.0,8,1720,204.55555555555554,1,0,0,0
16137,1464,2893,3,3,0,4,8.38,5.91,5.02,442463.0,6,1429,209.14285714285714,0,0,1,0
16138,1692,3547,3,2,1,0,7.54,6.81,4.19,432698.0,5,1855,282.0,0,1,0,0
16139,2096,5060,6,1,0,80,16.6,8.81,4.17,496054.0,12,2964,161.23076923076923,0,0,0,1
16140,1618,4989,3,2,1,28,16.11,7.13,4.98,314396.0,5,3371,269.6666666666667,0,0,0,1
16141,1127,2010,1,1,1,26,3.23,7.23,4.39,355889.0,2,883,375.6666666666667,0,0,1,0
16142,1768,4803,3,2,2,16,16.4,6.952173913043478,7.75,270339.0,6,3035,252.57142857142858,1,0,0,0
16143,1261,2111,1,3,0,2,3.92,8.82,3.84,336848.0,2,850,420.3333333333333,0,0,0,1
16144,1638,4276,2,2,0,0,5.49,9.04,1.57,359392.0,3,2638,409.5,1,0,0,0
16145,2606,5540,4,1,0,1,8.41,6.12,6.19,608770.0,6,2934,372.2857142857143,0,0,0,1
16146,1638,2685,4,2,1,26,4.84,8.68,4.98,298681.0,7,1047,204.75,1,0,0,0
16147,2863,8324,5,2,1,2,8.48,7.3,2.99,648902.0,9,5461,286.3,0,0,0,1
16148,2659,4234,5,3,2,7,5.41,5.02,4.61,673703.0,9,1575,265.9,0,0,0,1
16149,1452,5068,1,2,1,28,4.76,7.04,3.69,258341.0,2,3616,484.0,1,0,0,0
16150,1133,1747,1,3,0,23,2.66,7.31,4.54,156726.0,2,614,377.6666666666667,1,0,0,0
16151,1768,3475,4,2,2,3,3.47,10.0,4.98,441681.0,7,1707,221.0,0,0,0,1
16152,2492,7861,4,2,4,14,3.67,6.73,6.13,513706.0,7,5369,311.5,1,0,0,0
16153,1506,2120,4,1,0,8,0.38,7.45,3.64,360289.0,7,614,188.25,0,0,0,1
16154,2345,7331,4,2,1,8,6.43,6.82,5.36,369074.0,8,4986,260.55555555555554,1,0,0,0
16155,2525,8464,4,3,1,1,13.63,9.27,5.24,628983.0,8,5939,280.55555555555554,0,0,1,0
16156,1336,4601,2,1,1,28,3.81,6.82,5.93,378989.0,3,3265,334.0,0,0,1,0
16157,1394,4224,2,2,2,11,16.43,6.85,4.85,281647.0,3,2830,348.5,0,0,0,1
16158,2228,3672,3,2,1,11,14.5,6.952173913043478,5.76,480088.0,6,1444,318.2857142857143,0,0,0,1
16159,1891,4808,4,1,1,51,2.45,6.952173913043478,3.75,364813.0,8,2917,210.11111111111111,1,0,0,0
16160,1388,3177,3,2,2,16,20.74,8.8,6.87,376063.0,5,1789,231.33333333333334,0,0,0,1
16161,1589,2816,2,1,0,10,3.08,3.630000000000001,4.98,338411.0,3,1227,397.25,0,0,0,1
16162,1758,6035,3,3,2,19,9.14,7.3,5.55,286570.0,5,4277,293.0,1,0,0,0
16163,861,2484,2,1,4,4,7.15,6.952173913043478,7.93,227026.0,3,1623,215.25,0,1,0,0
16164,2259,5480,5,2,1,12,4.04,9.28,4.98,588202.0,10,3221,205.36363636363637,0,0,0,1
16165,1513,2435,4,2,2,46,9.95,6.09,3.98,451581.0,8,922,168.11111111111111,0,0,1,0
16166,400,1113,1,2,1,8,16.89,6.952173913043478,6.99,119593.0,2,713,133.33333333333334,0,0,0,1
16168,1355,2083,1,3,1,8,16.7,10.0,5.06,315756.0,2,728,451.6666666666667,0,0,0,0
16169,2813,8150,5,3,0,36,23.31,6.22,3.91,484281.0,9,5337,281.3,0,0,0,1
16170,1449,1921,2,3,0,12,9.29,6.952173913043478,4.98,350235.0,4,472,289.8,0,0,0,1
16171,1141,2427,2,2,0,10,1.85,9.02,5.99,326450.0,4,1286,228.2,0,0,0,1
16172,2105,3212,4,1,0,5,4.05,5.8,3.41,403334.0,7,1107,263.125,0,0,0,1
16173,1404,3303,3,1,0,7,16.38,6.05,4.06,322509.0,6,1899,200.57142857142858,0,0,0,1
16174,1332,3468,1,3,0,7,1.5,6.84,1.0,404982.0,2,2136,444.0,0,0,0,0
16175,2106,6406,3,3,4,74,13.84,6.87,5.7,289194.0,5,4300,351.0,1,0,0,0
16176,1176,3591,2,1,0,22,1.46,6.21,2.38,308465.0,3,2415,294.0,0,0,0,0
16177,926,1979,2,1,2,0,11.38,8.05,3.42,199350.0,3,1053,231.5,1,0,0,0
16178,2836,8695,5,3,0,3,1.08,6.952173913043478,6.8,431283.0,8,5859,315.1111111111111,1,0,0,0
16179,2148,4689,5,3,1,63,24.36,4.59,5.53,444250.0,9,2541,214.8,0,0,1,0
16180,1641,3879,1,2,1,32,12.83,6.94,5.94,306126.0,2,2238,547.0,0,0,0,1
16181,1798,6227,4,2,0,39,0.2,4.01,7.11,328133.0,7,4429,224.75,0,0,0,1
16182,2104,7361,4,2,2,64,8.71,3.630000000000001,4.09,392459.0,7,5257,263.0,0,1,0,0
16183,2384,7727,3,1,1,44,19.86,8.77,7.51,446240.0,5,5343,397.3333333333333,0,0,0,1
16184,1346,2810,2,3,1,6,12.61,6.952173913043478,2.31,349575.0,3,1464,336.5,0,0,0,1
16185,2020,6422,5,2,2,10,10.66,7.43,6.18,567023.0,9,4402,202.0,0,0,0,1
16186,1496,4864,2,2,0,30,3.09,6.952173913043478,4.98,420975.0,4,3368,299.2,0,1,0,0
16187,1687,2555,2,3,0,6,0.54,4.98,5.43,411871.0,3,868,421.75,0,0,1,0
16188,1896,4440,3,1,2,10,14.75,8.02,4.16,364870.0,5,2544,316.0,0,0,0,1
16189,1796,6210,3,3,0,3,8.06,5.29,3.44,422745.0,5,4414,299.3333333333333,0,0,0,1
16190,2241,3282,4,3,0,80,4.01,4.09,4.37,399365.0,8,1041,249.0,0,0,0,1
16191,2092,4613,4,1,0,57,3.18,5.45,6.13,401601.0,7,2521,261.5,1,0,0,0
16192,895,1377,2,2,2,2,1.93,6.74,4.74,292149.0,3,482,223.75,0,0,1,0
16193,985,2869,1,3,3,6,6.88,3.84,4.31,246021.0,2,1884,328.3333333333333,0,0,1,0
16194,1578,4106,3,3,0,26,24.36,8.36,7.33,296449.0,5,2528,263.0,1,0,0,0
16195,2897,4700,5,1,1,23,7.33,8.84,6.7,812056.0,9,1803,289.7,0,1,0,0
16196,1289,3852,3,3,1,37,24.17,6.42,1.8,252228.0,5,2563,214.83333333333334,1,0,0,0
16197,1675,3672,2,1,3,4,4.0,5.69,3.56,333666.0,3,1997,418.75,1,0,0,0
16198,1478,3505,2,3,0,5,1.06,8.28,8.13,425121.0,3,2027,369.5,0,1,0,0
16199,1468,2716,2,2,0,10,24.36,6.952173913043478,4.98,303421.0,3,1248,367.0,0,0,0,1
16200,1907,6186,4,1,0,45,15.42,9.76,4.46,449639.0,6,4279,272.42857142857144,0,0,1,0
16201,2640,4824,5,3,0,8,0.49,6.952173913043478,6.07,709576.0,10,2184,240.0,0,0,0,0
16202,2074,4161,4,3,1,42,24.36,8.52,6.05,427992.0,7,2087,259.25,0,0,0,1
16203,1318,2000,1,2,2,33,3.58,6.952173913043478,3.46,240819.0,2,682,439.3333333333333,1,0,0,0
16204,3427,9333,6,2,1,1,11.31,3.98,6.31,828416.625,11,5906,285.5833333333333,0,1,0,0
16205,1847,6242,2,1,1,5,2.75,6.952173913043478,2.55,490820.0,4,4395,369.4,0,0,0,0
16206,1454,2939,2,2,2,4,3.61,7.58,6.7,341501.0,4,1485,290.8,1,0,0,0
16207,2647,8068,4,3,0,8,1.35,9.12,7.06,517222.0,7,5421,330.875,1,0,0,0
16208,1519,3821,2,3,1,27,2.09,6.97,6.88,348244.0,4,2302,303.8,0,0,0,1
16209,2798,8701,4,3,1,2,0.21,6.952173913043478,9.57,603062.0,8,5903,310.8888888888889,0,0,1,0
16210,1278,2610,3,1,2,23,12.96,6.18,6.03,332859.0,5,1332,213.0,0,0,0,1
16211,2658,3433,3,2,0,4,22.66,4.42,3.57,528290.0,6,775,379.7142857142857,0,0,0,1
16212,1921,4751,3,1,2,43,2.4,5.99,5.22,457481.0,6,2830,274.42857142857144,0,0,1,0
16213,2575,6598,4,2,1,16,24.36,6.952173913043478,4.43,676410.0,7,4023,321.875,0,0,1,0
16214,2941,7141,6,3,2,8,24.36,6.952173913043478,4.33,792310.0,11,4200,245.08333333333334,0,0,0,0
16215,1120,2731,2,3,0,10,17.4,7.56,2.47,227771.0,3,1611,280.0,0,0,0,1
16216,2565,8231,4,3,0,5,14.88,9.95,4.08,382467.0,7,5666,320.625,1,0,0,0
16217,955,2029,1,1,1,5,8.74,6.99,5.32,264035.0,2,1074,318.3333333333333,0,0,0,1
16218,1172,2687,3,2,0,17,9.68,6.952173913043478,3.37,218061.0,5,1515,195.33333333333334,1,0,0,0
16219,1318,1788,2,3,0,2,4.53,6.952173913043478,7.18,275385.0,3,470,329.5,0,0,0,1
16220,2102,2848,4,3,0,15,0.9,7.98,4.12,557440.0,6,746,300.2857142857143,0,0,0,0
16221,1820,3838,3,1,1,27,24.36,6.952173913043478,4.19,479156.0,5,2018,303.3333333333333,0,0,1,0
16222,1700,4045,3,2,0,19,6.25,5.59,6.6,283220.0,5,2345,283.3333333333333,1,0,0,0
16223,1888,2699,4,3,2,9,0.72,7.75,4.07,395255.0,8,811,209.77777777777777,1,0,0,0
16224,2155,4737,4,3,0,3,0.71,6.45,6.1,532620.0,7,2582,269.375,0,0,1,0
16225,2201,5428,4,3,0,35,16.93,6.952173913043478,5.05,641566.0,7,3227,275.125,0,0,0,0
16226,2457,7726,5,3,0,28,2.97,5.51,4.98,420192.0,9,5269,245.7,1,0,0,0
16227,2892,3611,6,3,1,28,24.36,4.24,4.06,709617.0,11,719,241.0,0,1,0,0
16228,1787,4901,4,1,2,30,2.42,6.952173913043478,4.98,281891.0,7,3114,223.375,1,0,0,0
16229,1487,2349,3,1,0,54,0.58,6.59,2.62,307370.0,5,862,247.83333333333334,0,0,0,1
16230,2168,3226,3,3,2,26,24.36,7.39,4.2,497181.0,6,1058,309.7142857142857,0,0,0,1
16231,1113,3834,1,1,1,7,0.57,10.0,3.17,336456.0,2,2721,371.0,0,0,1,0
16232,1393,2704,2,2,1,6,13.09,5.83,4.8,396722.0,4,1311,278.6,0,0,1,0
16233,2400,5406,5,2,3,15,3.7,6.952173913043478,7.72,626496.0,9,3006,240.0,0,0,1,0
16234,1726,5775,2,2,1,65,3.23,6.952173913043478,4.98,447195.0,3,4049,431.5,0,0,1,0
16235,1075,3476,2,2,4,26,6.74,9.38,5.64,349058.0,3,2401,268.75,0,0,1,0
16236,906,2009,1,2,2,15,8.01,7.37,6.55,174933.0,2,1103,302.0,1,0,0,0
16237,1829,5639,3,3,0,11,4.7,5.75,4.1,442301.0,5,3810,304.8333333333333,0,0,0,1
16238,2485,8075,4,2,2,23,13.65,8.41,9.57,514416.0,7,5590,310.625,0,0,0,1
16239,2477,7362,4,2,1,6,16.75,7.72,6.65,579692.0,8,4885,275.22222222222223,0,0,0,0
16240,1867,4055,3,1,1,15,2.15,7.08,4.98,474368.0,6,2188,266.7142857142857,0,0,1,0
16241,3005,3785,4,3,0,11,3.68,8.2,4.52,795156.0,7,780,375.625,0,0,1,0
16242,1737,3384,4,3,0,7,1.52,7.88,4.62,462331.0,7,1647,217.125,0,0,1,0
16243,1717,5864,3,2,3,18,2.8,5.08,4.28,547878.0,6,4147,245.28571428571428,0,0,1,0
16244,400,483,1,1,0,16,7.8,7.17,7.28,143357.0,2,83,133.33333333333334,0,0,0,1
16245,1532,3991,2,3,0,12,0.23,6.952173913043478,6.0,312509.0,3,2459,383.0,0,0,0,1
16246,2311,5961,4,3,3,2,5.74,7.04,4.93,618219.0,7,3650,288.875,0,0,1,0
16247,2738,8372,4,2,0,25,5.98,3.630000000000001,4.55,619860.0,7,5634,342.25,0,1,0,0
16249,2077,3011,3,1,2,34,2.0,8.22,4.93,478706.0,5,934,346.1666666666667,0,0,0,1
16250,2428,8278,4,1,0,45,9.69,3.64,5.49,554027.0,7,5850,303.5,0,0,1,0
16251,1807,4416,3,2,3,6,3.1,8.04,1.42,484448.0,5,2609,301.1666666666667,0,0,1,0
16252,430,1502,2,2,0,2,1.8,7.61,3.57,165166.0,3,1072,107.5,0,0,0,1
16253,1948,4015,3,3,0,9,4.72,6.92,3.2,286839.0,5,2067,324.6666666666667,1,0,0,0
16254,2257,5496,4,1,0,38,24.36,6.952173913043478,9.57,518026.0,7,3239,282.125,0,1,0,0
16255,1232,2411,2,1,1,5,13.12,7.09,1.41,275916.0,3,1179,308.0,0,0,0,1
16256,1648,2782,4,3,1,47,3.15,5.18,2.74,298002.0,8,1134,183.11111111111111,0,0,0,1
16257,1107,3124,3,3,2,23,11.68,4.48,2.08,327960.0,5,2017,184.5,0,0,0,0
16258,400,928,1,2,1,9,2.49,6.97,4.02,128617.0,2,528,133.33333333333334,0,0,0,1
16259,2416,8359,3,3,1,4,24.36,3.630000000000001,5.17,339080.0,4,5943,483.2,1,0,0,0
16260,1798,2933,2,1,1,3,0.2,3.630000000000001,5.18,395359.0,3,1135,449.5,0,0,0,0
16261,2759,8288,5,3,1,3,1.07,6.952173913043478,3.37,552456.0,9,5529,275.9,1,0,0,0
16262,2314,3546,5,2,0,12,18.63,6.952173913043478,7.18,364169.0,9,1232,231.4,1,0,0,0
16263,1587,3914,3,1,0,64,24.36,6.952173913043478,6.2,441664.0,5,2327,264.5,0,0,0,0
16264,1750,5904,3,2,0,28,2.03,5.09,4.86,389149.0,5,4154,291.6666666666667,0,0,1,0
16265,2140,4016,4,1,2,30,1.34,6.952173913043478,1.92,452954.0,7,1876,267.5,1,0,0,0
16266,2380,5428,5,2,3,10,4.17,6.31,3.41,634260.0,9,3048,238.0,0,0,1,0
16267,1994,4256,3,3,1,80,6.98,6.77,5.56,471414.0,5,2262,332.3333333333333,0,0,1,0
16268,2463,4123,2,1,0,8,0.2,6.77,3.39,522453.0,3,1660,615.75,0,0,0,1
16269,1622,2061,4,3,1,3,0.81,7.59,1.33,442539.0,7,439,202.75,0,0,0,1
16270,1202,3778,1,2,2,68,0.36,6.12,3.46,289531.0,2,2576,400.6666666666667,0,0,1,0
16271,1761,3444,3,1,0,13,2.62,5.73,8.08,308640.0,5,1683,293.5,1,0,0,0
